ID	STRING
10291	明月：这些药丸都是用武当山上土生土长的草药制成的，既能止血疗伤，又能强身健体。
10292	明月：掌门有令，本教药品只可卖给武当门下。
10293	玉树：轻便飘逸的衣衫谁会不喜欢？挑一件吧？
10294	玉树：掌门有令，本教装备只可卖给武当弟子。
10295	掌书：贫道有什么可以帮你的吗？
10296	掌书：贫道有什么可以帮你的吗？
10297	掌书：原来是以前的同门，贫道有什么可以帮你的吗？
10298	掌书：贫道有什么可以帮你的吗？
10299	掌书：想了解哪方面？
10300	掌书：想了解谁？
10301	掌书：想了解哪方面？
10302	掌书：本门只收土系弟子，男女不限。想要入门学艺，可以通过完成入门任务实现。
10303	掌书：你已出师，不必再做本派任务了。
10304	掌书：想要入门学艺，可以通过完成入门任务实现。入门后，依次完成五个门派任务，可以学到武功，获得头衔。完成出师任务后，就可艺成出师。你目前正在进行中的任务是：
10305	掌书：想要入门学艺，可以通过完成入门任务实现。入门后，依次完成五个门派任务，可以学到武功，获得头衔。完成出师任务后，就可艺成出师。你目前已入门，接下来可以做的是：
10306	掌书：想要入门学艺，可以通过完成入门任务实现。入门后，依次完成五个门派任务，可以学到武功，获得头衔。完成出师任务后，就可艺成出师。你目前正在进行中的任务是：
10307	掌书：想要入门学艺，可以通过完成入门任务实现。入门后，依次完成五个门派任务，可以学到武功，获得头衔。完成出师任务后，就可艺成出师。你接下来可以做的是：
10308	掌书：想要入门学艺，可以通过完成入门任务实现。入门后，依次完成五个门派任务，可以学到武功，获得头衔。完成出师任务后，就可艺成出师。你目前正在进行中的任务是：
10309	掌书：想要入门学艺，可以通过完成入门任务实现。入门后，依次完成五个门派任务，可以学到武功，获得头衔。完成出师任务后，就可艺成出师。你接下来可以做的是：
10310	掌书：想要入门学艺，可以通过完成入门任务实现。入门后，依次完成五个门派任务，可以学到武功，获得头衔。完成出师任务后，就可艺成出师。你目前正在进行中的任务是：
10311	掌书：想要入门学艺，可以通过完成入门任务实现。入门后，依次完成五个门派任务，可以学到武功，获得头衔。完成出师任务后，就可艺成出师。你接下来可以做的是：
10312	掌书：想要入门学艺，可以通过完成入门任务实现。入门后，依次完成五个门派任务，可以学到武功，获得头衔。完成出师任务后，就可艺成出师。你目前正在进行中的任务是：
10313	掌书：想要入门学艺，可以通过完成入门任务实现。入门后，依次完成五个门派任务，可以学到武功，获得头衔。完成出师任务后，就可艺成出师。你接下来可以做的是：
10314	掌书：想要入门学艺，可以通过完成入门任务实现。入门后，依次完成五个门派任务，可以学到武功，获得头衔。完成出师任务后，就可艺成出师。你目前正在进行中的任务是：
10315	掌书：想要入门学艺，可以通过完成入门任务实现。入门后，依次完成五个门派任务，可以学到武功，获得头衔。完成出师任务后，就可艺成出师。你接下来可以做的是：
10316	掌书：想要入门学艺，可以通过完成入门任务实现。入门后，依次完成五个门派任务，可以学到武功，获得头衔。完成出师任务后，就可艺成出师。你目前正在进行中的任务是：
10317	掌书：本派信奉道教“玄天真武大帝”，据说“武当”二字即“非真武不足以当之”之意。本派历史由来已久，被世人称为内家之宗。
10318	掌书：武当山又名太和山，位于湖北境内，山势连绵起伏，纵横近千里。武当山高谷深，溪涧纵横，身入其境，会有俗念顿消的出世之感。
10319	掌书：本派是道教武林圣地，与佛教的嵩山少林寺齐名，天下武学，江湖上有“北宗少林，南崇武当”之说。
10320	掌书：本派弟子以侠义名满天下，正气浩然，同门之间极重情义。本派武学注重内功修为，讲求以静制动，以柔克刚，以无形胜有形，后发制人。
10321	位置：<color=blue>紫霄大殿<color>    坐标：<color=blue>200,198<color>    作用：<color=blue>任务<color><enter>得道高人，有海纳百川的心胸，十分受江湖中人敬重。充满爱心，性格上有时给人一种返老还童的感觉，直率无忌。
10322	位置：<color=blue>紫霄大殿西边清水池畔<color>    坐标：<color=blue>213,190<color>    作用：<color=blue>任务<color><enter>武当大侠，为人儒雅博识，性格冲虚恬淡。
10323	位置：<color=blue>十方殿<color>    坐标：<color=blue>200,199<color>    作用：<color=blue>任务<color><enter>武当大侠，为人正直，但是性格比较冲动，爱憎分明，痴迷武学。
10324	位置：<color=blue>紫霄大殿东边清水池畔<color>    坐标：<color=blue>219,192<color>    作用：<color=blue>任务<color><enter>武当大侠，为人心思缜密，性格谨慎，考虑问题十分周全，任何小事都逃不过他的眼睛，是一个非常理性的人。
10325	位置：<color=blue>龙虎殿<color>    坐标：<color=blue>200,199<color>    作用：<color=blue>任务<color><enter>武当大侠，年少英俊，潇洒不羁，至情至性，文武双全。
10326	位置：<color=blue>父母殿<color>    坐标：<color=blue>200,199<color>    作用：<color=blue>任务<color><enter>武当大侠，与掌门情同父子，性情纯良，没有机心，有小孩子脾气。
10327	位置：<color=blue>磨针井旁<color>    坐标：<color=blue>196,212<color>    作用：<color=blue>任务<color><enter>武当侍童，单纯可爱。
10328	位置：<color=blue>广场<color>    坐标：<color=blue>210,195<color>    作用：<color=blue>兵器交易<color>
10329	位置：<color=blue>广场<color>    坐标：<color=blue>207,194<color>    作用：<color=blue>装备交易<color>
10330	位置：<color=blue>广场<color>    坐标：<color=blue>209,197<color>    作用：<color=blue>药品交易<color>
10331	掌书：山脚有一个东边的路口，通往襄阳。
10332	掌书：上山路的东边有磨针井（196,212）和禹迹池（198,211）。
10333	掌书：有十方殿（203,198）、父母殿（203,194）、龙虎殿（213,196）、紫霄大殿（212,193）等主要建筑，可以进入。
10334	掌书：后山有火狼洞（240,187）和太子岩（232,183）。
10335	通过完成这个任务，你可以加入武当派，成为<color=blue>道童<color>，学会武功<color=blue>怒雷指<color>。<enter>第一步：在前山东边<color=blue>磨针井<color>遇到<color=blue>小道士清风<color>，接到任务，到<color=blue>井底<color>找<color=red>木桶<color>。
10336	第二步：在<color=blue>井底<color>，打败<color=blue>大草蟒、大鳄鱼<color>或者<color=blue>大蛤蟆<color>，都会得到<color=red>木桶<color>。
10337	第三步：将<color=red>木桶<color>交给<color=blue>小道士清风<color>，任务完成。如果木桶丢失，需要重新做任务。
10338	通过完成这个任务，你升为<color=blue>闲散道人<color>，学会武功<color=blue>武当剑法、武当拳法、阴阳气<color>。<enter>第一步：在<color=blue>紫霄大殿<color>遇到<color=blue>掌门道一真人<color>，接到任务，在<color=blue>叶继美<color>处学习<color=blue>《道德经》<color>。
10339	第二步：在紫霄大殿<color=blue>西边的清水池畔<color>找到<color=blue>叶继美<color>，学习<color=blue>《道德经》<color>。
10340	第三步：回到<color=blue>紫霄大殿<color>，正确回答<color=blue>掌门道一真人<color>的问题，任务完成。
10341	通过完成这个任务，你升为<color=blue>清修道人<color>，学会武功<color=blue>沧海明月、纯阳心法、坐忘无我<color>。<enter>第一步：在<color=blue>父母殿<color>遇到<color=blue>姚石门<color>，接到任务，去<color=blue>后山火狼洞<color>寻找<color=red>天蚕道袍<color>。
10342	第二步：在<color=blue>后山火狼洞<color>，打败<color=blue>火狼<color>，得到<color=red>残破的天蚕道袍<color>。
10343	第三步：回到<color=blue>父母殿<color>找<color=blue>姚石门<color>，接到任务，去<color=blue>襄阳<color>找<color=blue>杂货店老板<color>想办法。
10344	第四步：到<color=blue>襄阳<color>找到<color=blue>杂货店老板（203,203）<color>，得知她的儿子被武当山<color=blue>火狼洞<color>里的<color=blue>野狼<color>叼走了。
10345	第五步：再进<color=blue>火狼洞<color>，打败<color=blue>野狼<color>，救出小孩，得到一只<color=red>天蚕<color>。
10346	第六步：回到<color=blue>襄阳杂货店<color>，得到<color=red>补好的天蚕道袍<color>。
10347	第七步：回到武当<color=blue>父母殿<color>，将<color=red>补好的天蚕道袍<color>交给<color=blue>姚石门<color>，任务完成。如果天蚕道袍丢失，必须重新做任务。
10348	通过完成这个任务，你升为<color=blue>巡山道人<color>，学会武功<color=blue>剑飞惊天、七星阵、梯云纵<color>。<enter>第一步：在<color=blue>十方殿<color>遇到<color=blue>徐岱岳<color>，接到任务，在<color=blue>二十四个时辰<color>里去<color=blue>伏牛山东<color>采回<color=red>五株画眉草<color>。
10349	第二步：在<color=blue>伏牛山东<color>，打败<color=blue>大火狐、大雪狼<color>或者<color=blue>大青狼<color>，会得到<color=red>画眉草<color>。
10350	第三步：回到武当<color=blue>十方殿<color>，将<color=red>五株画眉草<color>交给<color=blue>徐岱岳<color>，如果规定时间尚未到，则任务完成。如果超时，必须重做任务。
10351	通过完成这个任务，你升为<color=blue>入观道人<color>，学会武功<color=blue>两仪心法、玄一无象<color>。<enter>第一步：在紫霄大殿<color=blue>东边的清水池畔<color>遇到<color=blue>周云泉<color>，接到任务，去<color=blue>伏牛山鸡冠洞<color>将<color=red>掌门书信<color>交给一个叫<color=blue>润娘<color>的人。
10352	第二步：到<color=blue>伏牛山鸡冠洞<color>找到<color=blue>润娘（202,184）<color>，先打败<color=blue>五只白玉虎<color>，然后接到任务，在山洞中寻找<color=red>润娘的回信<color>。
10353	第三步：打败鸡冠洞里的<color=blue>润娘家虎、润娘家虎<color>或<color=blue>润娘家豹<color>，会得到<color=red>润娘的回信<color>。
